"Country or Area","Year(s)","GENDER","EDUCATION LEVEL","RESIDENCE AREA","WEALTH QUINTILE","Value","Value Footnotes"
"United Republic of Tanzania","2010","","","","Q4","68.7",""
"United Republic of Tanzania","2010","","","","Q5 (Richest)","69.5",""
"United Republic of Tanzania","2010","","None","","","48.7",""
"United Republic of Tanzania","2010","","Primary","","","64.3",""
"United Republic of Tanzania","2010","","Secondary or higher","","","71.3",""
"United Republic of Tanzania","2010","Female","","","","59.8",""
"United Republic of Tanzania","2010","Male","","","","61.8",""
"United Republic of Tanzania","2004","","","Urban","","55.9",""
"United Republic of Tanzania","2004","","","Rural","","45.6",""
"United Republic of Tanzania","2004","","","","Q1 (Poorest)","38.2",""
"United Republic of Tanzania","2004","","","","Q2","44.9",""
"United Republic of Tanzania","2004","","","","Q3","46.6",""
"United Republic of Tanzania","2004","","","","Q4","54.1",""
"United Republic of Tanzania","2004","","","","Q5 (Richest)","58.3",""
"United Republic of Tanzania","2004","","None","","","35.4",""
"United Republic of Tanzania","2004","","Primary","","","51.8",""
"United Republic of Tanzania","2004","","Secondary or higher","","","56.0",""
"United Republic of Tanzania","2004","Female","","","","49.0",""
"United Republic of Tanzania","2004","Male","","","","46.2",""
"Uzbekistan","2006","","","Urban","","60.8",""
"Uzbekistan","2006","","","Rural","","76.4",""
"Uzbekistan","2006","","","","Q1 (Poorest)","74.8",""
"Uzbekistan","2006","","","","Q2","73.9",""
"Uzbekistan","2006","","","","Q3","76.0",""
"Uzbekistan","2006","","","","Q4","76.7",""
"Uzbekistan","2006","","","","Q5 (Richest)","56.2",""
"Uzbekistan","2006","","Secondary or higher","","","72.0",""
"Uzbekistan","2006","Female","","","","71.7",""
"Uzbekistan","2006","Male","","","","72.4",""
"Viet Nam","2006","","","Urban","","54.6",""
"Viet Nam","2006","","","Rural","","52.6",""
"Viet Nam","2006","","","","Q1 (Poorest)","43.9",""
"Viet Nam","2006","","","","Q2","47.5",""
"Viet Nam","2006","","","","Q3","55.2",""
"Viet Nam","2006","","","","Q4","59.9",""
"Viet Nam","2006","","","","Q5 (Richest)","57.6",""
"Viet Nam","2006","","None","","","41.1",""
"Viet Nam","2006","","Primary","","","48.8",""
"Viet Nam","2006","","Secondary or higher","","","60.2",""
"Viet Nam","2006","Female","","","","52.7",""
"Viet Nam","2006","Male","","","","53.4",""
"Zambia","2007","","","Urban","","62.2",""
"Zambia","2007","","","Rural","","63.8",""
"Zambia","2007","","","","Q1 (Poorest)","65.5",""
"Zambia","2007","","","","Q2","62.1",""
"Zambia","2007","","","","Q3","63.6",""
"Zambia","2007","","","","Q4","59.2",""
"Zambia","2007","","","","Q5 (Richest)","67.0",""
"Zambia","2007","","None","","","56.8",""
"Zambia","2007","","Primary","","","62.8",""
"Zambia","2007","","Secondary or higher","","","68.8",""
"Zambia","2007","Female","","","","62.8",""
"Zambia","2007","Male","","","","63.9",""
"Zambia","2001","","","Urban","","78.7",""
"Zambia","2001","","","Rural","","64.7",""
"Zambia","2001","","","","Q1 (Poorest)","59.8",""
"Zambia","2001","","","","Q2","62.8",""
"Zambia","2001","","","","Q3","68.5",""
"Zambia","2001","","","","Q4","77.3",""
"Zambia","2001","","","","Q5 (Richest)","81.4",""
"Zambia","2001","","None","","","52.0",""
"Zambia","2001","","Primary","","","69.1",""
"Zambia","2001","","Secondary or higher","","","79.6",""
"Zambia","2001","Female","","","","69.8",""
"Zambia","2001","Male","","","","68.2",""
"Zimbabwe","2010","","","Urban","","68.9",""
"Zimbabwe","2010","","","Rural","","64.2",""
"Zimbabwe","2010","","","","Q1 (Poorest)","60.1",""
"Zimbabwe","2010","","","","Q2","62.4",""
"Zimbabwe","2010","","","","Q3","66.9",""
"Zimbabwe","2010","","","","Q4","70.1",""
"Zimbabwe","2010","","","","Q5 (Richest)","70.2",""
"Zimbabwe","2010","","None","","","56.7",""
"Zimbabwe","2010","","Primary","","","60.2",""
"Zimbabwe","2010","","Secondary or higher","","","68.4",""
"Zimbabwe","2010","Female","","","","66.1",""
"Zimbabwe","2010","Male","","","","65.1",""
"Zimbabwe","2009","","","Urban","","25.6",""
"Zimbabwe","2009","","","Rural","","20.9",""
"Zimbabwe","2009","","","","Q1 (Poorest)","19.5",""
"Zimbabwe","2009","","","","Q2","21.0",""
"Zimbabwe","2009","","","","Q3","21.4",""
"Zimbabwe","2009","","","","Q4","25.8",""
"Zimbabwe","2009","","","","Q5 (Richest)","24.4",""
"Zimbabwe","2009","","None","","","13.3",""
"Zimbabwe","2009","","Primary","","","18.6",""
"Zimbabwe","2009","","Secondary or higher","","","25.5",""
"Zimbabwe","2009","Female","","","","21.8",""
"Zimbabwe","2009","Male","","","","22.6",""
"Zimbabwe","2005","","","Urban","","52.9",""
"Zimbabwe","2005","","","Rural","","44.7",""
"Zimbabwe","2005","","","","Q1 (Poorest)","45.3",""
"Zimbabwe","2005","","","","Q2","39.9",""
"Zimbabwe","2005","","","","Q3","48.4",""
"Zimbabwe","2005","","","","Q4","49.8",""
"Zimbabwe","2005","","","","Q5 (Richest)","54.2",""
"Zimbabwe","2005","","None","","","37.6",""
"Zimbabwe","2005","","Primary","","","43.5",""
"Zimbabwe","2005","","Secondary or higher","","","50.0",""
"Zimbabwe","2005","Female","","","","48.2",""
"Zimbabwe","2005","Male","","","","46.1",""

"footnoteSeqID","Footnote"
"1","Attention. Low sample size- Estimate is based on 25-49 cases."
"2","Continuous DHS 2004-2008."
