"Country or Area","Year(s)","GENDER","EDUCATION LEVEL","RESIDENCE AREA","WEALTH QUINTILE","Value","Value Footnotes"
"Republic of Moldova","2005","","","","Q1 (Poorest)","27.2","1"
"Republic of Moldova","2005","","","","Q2","32.8",""
"Republic of Moldova","2005","","","","Q3","42.1",""
"Republic of Moldova","2005","","","","Q4","37.7",""
"Republic of Moldova","2005","","","","Q5 (Richest)","43.3",""
"Republic of Moldova","2005","","Secondary or higher","","","37.4",""
"Republic of Moldova","2005","Female","","","","36.7",""
"Republic of Moldova","2005","Male","","","","37.3",""
"Rwanda","2010","","","Urban","","94.8",""
"Rwanda","2010","","","Rural","","89.8",""
"Rwanda","2010","","","","Q1 (Poorest)","87.2",""
"Rwanda","2010","","","","Q2","87.2",""
"Rwanda","2010","","","","Q3","91.7",""
"Rwanda","2010","","","","Q4","92.5",""
"Rwanda","2010","","","","Q5 (Richest)","95.5",""
"Rwanda","2010","","None","","","87.4",""
"Rwanda","2010","","Primary","","","90.3",""
"Rwanda","2010","","Secondary or higher","","","96.8",""
"Rwanda","2010","Female","","","","90.4",""
"Rwanda","2010","Male","","","","90.2",""
"Rwanda","2005","","","Urban","","71.4",""
"Rwanda","2005","","","Rural","","76.1",""
"Rwanda","2005","","","","Q1 (Poorest)","74.9",""
"Rwanda","2005","","","","Q2","73.8",""
"Rwanda","2005","","","","Q3","75.2",""
"Rwanda","2005","","","","Q4","78.9",""
"Rwanda","2005","","","","Q5 (Richest)","74.4",""
"Rwanda","2005","","None","","","72.0",""
"Rwanda","2005","","Primary","","","76.5",""
"Rwanda","2005","","Secondary or higher","","","78.1",""
"Rwanda","2005","Female","","","","75.6",""
"Rwanda","2005","Male","","","","75.3",""
"Rwanda","2000","","","Urban","","77.0",""
"Rwanda","2000","","","Rural","","76.0",""
"Rwanda","2000","","","","Q1 (Poorest)","72.4",""
"Rwanda","2000","","","","Q2","73.8",""
"Rwanda","2000","","","","Q3","74.9",""
"Rwanda","2000","","","","Q4","79.0",""
"Rwanda","2000","","","","Q5 (Richest)","78.8",""
"Rwanda","2000","","None","","","72.5",""
"Rwanda","2000","","Primary","","","76.8",""
"Rwanda","2000","","Secondary or higher","","","82.1",""
"Rwanda","2000","Female","","","","75.3",""
"Rwanda","2000","Male","","","","77.0",""
"Sao Tome and Principe","2008","","","Urban","","76.1",""
"Sao Tome and Principe","2008","","","Rural","","77.0",""
"Sao Tome and Principe","2008","","","","Q1 (Poorest)","68.1",""
"Sao Tome and Principe","2008","","","","Q2","72.9",""
"Sao Tome and Principe","2008","","","","Q3","80.1",""
"Sao Tome and Principe","2008","","","","Q4","83.4",""
"Sao Tome and Principe","2008","","","","Q5 (Richest)","81.6",""
"Sao Tome and Principe","2008","","Primary","","","77.7",""
"Sao Tome and Principe","2008","","Secondary or higher","","","74.1",""
"Sao Tome and Principe","2008","Female","","","","74.8",""
"Sao Tome and Principe","2008","Male","","","","78.1",""
"Senegal","2010","","","Urban","","63.1",""
"Senegal","2010","","","Rural","","62.7",""
"Senegal","2010","","","","Q1 (Poorest)","56.4",""
"Senegal","2010","","","","Q2","62.6",""
"Senegal","2010","","","","Q3","63.9",""
"Senegal","2010","","","","Q4","64.2",""
"Senegal","2010","","","","Q5 (Richest)","70.0",""
"Senegal","2010","","None","","","60.8",""
"Senegal","2010","","Primary","","","64.4",""
"Senegal","2010","","Secondary or higher","","","76.1",""
"Senegal","2010","Female","","","","62.8",""
"Senegal","2010","Male","","","","62.9",""
"Senegal","2005","","","Urban","","58.9",""
"Senegal","2005","","","Rural","","58.9",""
"Senegal","2005","","","","Q1 (Poorest)","59.2",""
"Senegal","2005","","","","Q2","57.3",""
"Senegal","2005","","","","Q3","59.5",""
"Senegal","2005","","","","Q4","54.6",""
"Senegal","2005","","","","Q5 (Richest)","65.2",""
"Senegal","2005","","None","","","54.6",""
"Senegal","2005","","Primary","","","65.4",""
"Senegal","2005","","Secondary or higher","","","82.9",""
"Senegal","2005","Female","","","","59.5",""
"Senegal","2005","Male","","","","58.3",""
"Serbia","2005","","","Urban","","8.0",""
"Serbia","2005","","","Rural","","2.6",""
"Serbia","2005","","","","Q1 (Poorest)","5.9",""
"Serbia","2005","","","","Q2","5.6",""
"Serbia","2005","","","","Q3","2.8",""
"Serbia","2005","","","","Q4","5.3",""
"Serbia","2005","","","","Q5 (Richest)","9.1",""
"Serbia","2005","","Primary","","","5.8",""
"Serbia","2005","","Secondary or higher","","","5.5",""
"Serbia","2005","Female","","","","5.1",""
"Serbia","2005","Male","","","","6.0",""
"Sierra Leone","2008","","","Urban","","40.4",""
"Sierra Leone","2008","","","Rural","","40.1",""
"Sierra Leone","2008","","","","Q1 (Poorest)","39.0",""
"Sierra Leone","2008","","","","Q2","40.5",""
"Sierra Leone","2008","","","","Q3","39.3",""
"Sierra Leone","2008","","","","Q4","41.9",""
"Sierra Leone","2008","","","","Q5 (Richest)","40.6",""
"Sierra Leone","2008","","None","","","37.8",""
"Sierra Leone","2008","","Primary","","","47.4",""
"Sierra Leone","2008","","Secondary or higher","","","48.0",""
"Sierra Leone","2008","Female","","","","40.7",""
"Sierra Leone","2008","Male","","","","39.7",""
"Sierra Leone","2005","","","Urban","","57.1",""
"Sierra Leone","2005","","","Rural","","54.6",""
"Sierra Leone","2005","","","","Q1 (Poorest)","42.8",""
"Sierra Leone","2005","","","","Q2","47.2",""
"Sierra Leone","2005","","","","Q3","63.8",""
"Sierra Leone","2005","","","","Q4","63.4",""
"Sierra Leone","2005","","","","Q5 (Richest)","59.8",""
"Sierra Leone","2005","","None","","","53.2",""
"Sierra Leone","2005","","Primary","","","65.5",""
"Sierra Leone","2005","","Secondary or higher","","","59.1",""
"Sierra Leone","2005","Female","","","","53.5",""
"Sierra Leone","2005","Male","","","","56.7",""
"Somalia","2006","","","Urban","","23.2",""
"Somalia","2006","","","Rural","","5.8",""
"Somalia","2006","","","","Q1 (Poorest)","5.4",""
"Somalia","2006","","","","Q2","4.7",""
"Somalia","2006","","","","Q3","13.7",""
"Somalia","2006","","","","Q4","13.5",""
"Somalia","2006","","","","Q5 (Richest)","24.1",""
"Somalia","2006","","None","","","9.2",""
"Somalia","2006","","Primary","","","15.8",""
"Somalia","2006","","Secondary or higher","","","21.5","1"
"Somalia","2006","Female","","","","9.8",""
"Somalia","2006","Male","","","","14.3",""
"Swaziland","2006","","","Urban","","77.7",""
"Swaziland","2006","","","Rural","","82.7",""
"Swaziland","2006","","","","Q1 (Poorest)","82.3",""
"Swaziland","2006","","","","Q2","80.3",""
"Swaziland","2006","","","","Q3","82.1",""
"Swaziland","2006","","","","Q4","85.6",""
"Swaziland","2006","","","","Q5 (Richest)","78.5",""
"Swaziland","2006","","None","","","76.5","1"
"Swaziland","2006","","Primary","","","80.0",""
"Swaziland","2006","","Secondary or higher","","","83.7",""
"Swaziland","2006","Female","","","","81.7",""
"Swaziland","2006","Male","","","","81.8",""
"Syrian Arab Republic","2006","","","Urban","","70.0",""
"Syrian Arab Republic","2006","","","Rural","","67.0",""
"Syrian Arab Republic","2006","","","","Q1 (Poorest)","53.3",""
"Syrian Arab Republic","2006","","","","Q2","69.8",""
"Syrian Arab Republic","2006","","","","Q3","72.4",""
"Syrian Arab Republic","2006","","","","Q4","70.8",""
"Syrian Arab Republic","2006","","","","Q5 (Richest)","77.8",""
"Syrian Arab Republic","2006","","None","","","45.0",""
"Syrian Arab Republic","2006","","Primary","","","67.4",""
"Syrian Arab Republic","2006","","Secondary or higher","","","77.1",""
"Syrian Arab Republic","2006","Female","","","","69.9",""
"Syrian Arab Republic","2006","Male","","","","67.3",""
"Tajikistan","2005","","","Urban","","35.5",""
"Tajikistan","2005","","","Rural","","27.2",""
"Tajikistan","2005","","","","Q1 (Poorest)","24.9",""
"Tajikistan","2005","","","","Q2","24.4",""
"Tajikistan","2005","","","","Q3","35.1",""
"Tajikistan","2005","","","","Q4","30.8",""
"Tajikistan","2005","","","","Q5 (Richest)","35.0",""
"Tajikistan","2005","","Secondary or higher","","","29.7",""
"Tajikistan","2005","Female","","","","26.7",""
"Tajikistan","2005","Male","","","","32.4",""
"Thailand","2005","","","Urban","","89.0",""
"Thailand","2005","","","Rural","","92.0",""
"Thailand","2005","","","","Q1 (Poorest)","93.1",""
"Thailand","2005","","","","Q2","94.4",""
"Thailand","2005","","","","Q3","89.1",""
"Thailand","2005","","","","Q4","90.6",""
"Thailand","2005","","","","Q5 (Richest)","87.6",""
"Thailand","2005","","None","","","92.4",""
"Thailand","2005","","Primary","","","91.5",""
"Thailand","2005","","Secondary or higher","","","90.7",""
"Thailand","2005","Female","","","","89.6",""
"Thailand","2005","Male","","","","92.6",""
"The former Yugoslav Republic of Macedonia","2005","","","Urban","","64.7",""
"The former Yugoslav Republic of Macedonia","2005","","","Rural","","51.8",""
"The former Yugoslav Republic of Macedonia","2005","","","","Q1 (Poorest)","38.6",""
"The former Yugoslav Republic of Macedonia","2005","","","","Q2","73.3",""
"The former Yugoslav Republic of Macedonia","2005","","","","Q3","65.4",""
"The former Yugoslav Republic of Macedonia","2005","","","","Q4","65.7",""
"The former Yugoslav Republic of Macedonia","2005","","","","Q5 (Richest)","58.9",""
"The former Yugoslav Republic of Macedonia","2005","","None","","","45.8",""
"The former Yugoslav Republic of Macedonia","2005","","Primary","","","55.5",""
"The former Yugoslav Republic of Macedonia","2005","","Secondary or higher","","","67.8",""
"The former Yugoslav Republic of Macedonia","2005","Female","","","","63.8",""
"The former Yugoslav Republic of Macedonia","2005","Male","","","","54.7",""
"Timor-Leste","2009","","","Urban","","47.8",""
"Timor-Leste","2009","","","Rural","","54.1",""
"Timor-Leste","2009","","","","Q1 (Poorest)","43.2",""
"Timor-Leste","2009","","","","Q2","53.5",""
"Timor-Leste","2009","","","","Q3","55.8",""
"Timor-Leste","2009","","","","Q4","65.5",""
"Timor-Leste","2009","","","","Q5 (Richest)","45.2",""
"Timor-Leste","2009","","None","","","46.6",""
"Timor-Leste","2009","","Primary","","","54.0",""
"Timor-Leste","2009","","Secondary or higher","","","56.6",""
"Timor-Leste","2009","Female","","","","50.8",""
"Timor-Leste","2009","Male","","","","54.3",""
"Togo","2006","","","Urban","","59.2",""
"Togo","2006","","","Rural","","45.9",""
"Togo","2006","","","","Q1 (Poorest)","41.4",""
"Togo","2006","","","","Q2","42.5",""
"Togo","2006","","","","Q3","47.9",""
"Togo","2006","","","","Q4","59.2",""
"Togo","2006","","","","Q5 (Richest)","64.1",""
"Togo","2006","","None","","","36.0",""
"Togo","2006","","Primary","","","57.7",""
"Togo","2006","","Secondary or higher","","","71.3",""
"Togo","2006","Female","","","","53.4",""
"Togo","2006","Male","","","","48.6",""
"Turkey","2003","","","Urban","","62.9",""
"Turkey","2003","","","Rural","","36.9",""
"Turkey","2003","","","","Q1 (Poorest)","29.3",""
"Turkey","2003","","","","Q2","49.4",""
"Turkey","2003","","","","Q3","56.9",""
"Turkey","2003","","","","Q4","70.0",""
"Turkey","2003","","","","Q5 (Richest)","70.6",""
"Turkey","2003","","None","","","23.4",""
"Turkey","2003","","Primary","","","60.2",""
"Turkey","2003","","Secondary or higher","","","64.8",""
"Turkey","2003","Female","","","","50.9",""
"Turkey","2003","Male","","","","57.7",""
"Uganda","2006","","","Urban","","51.2",""
"Uganda","2006","","","Rural","","46.5",""
"Uganda","2006","","","","Q1 (Poorest)","42.0",""
"Uganda","2006","","","","Q2","45.2",""
"Uganda","2006","","","","Q3","49.1",""
"Uganda","2006","","","","Q4","51.3",""
"Uganda","2006","","","","Q5 (Richest)","47.9",""
"Uganda","2006","","None","","","39.2",""
"Uganda","2006","","Primary","","","47.0",""
"Uganda","2006","","Secondary or higher","","","58.1",""
"Uganda","2006","Female","","","","47.7",""
"Uganda","2006","Male","","","","46.2",""
"Uganda","2000","","","Urban","","42.3",""
"Uganda","2000","","","Rural","","36.1",""
"Uganda","2000","","","","Q1 (Poorest)","39.6",""
"Uganda","2000","","","","Q2","41.0",""
"Uganda","2000","","","","Q3","44.6",""
"Uganda","2000","","","","Q4","31.4",""
"Uganda","2000","","","","Q5 (Richest)","32.6",""
"Uganda","2000","","None","","","28.3",""
"Uganda","2000","","Primary","","","37.4",""
"Uganda","2000","","Secondary or higher","","","51.4",""
"Uganda","2000","Female","","","","37.2",""
"Uganda","2000","Male","","","","36.4",""
"United Republic of Tanzania","2010","","","Urban","","85.6",""
"United Republic of Tanzania","2010","","","Rural","","72.6",""
"United Republic of Tanzania","2010","","","","Q1 (Poorest)","69.1",""
"United Republic of Tanzania","2010","","","","Q2","74.0",""
"United Republic of Tanzania","2010","","","","Q3","70.8",""
"United Republic of Tanzania","2010","","","","Q4","81.0",""
"United Republic of Tanzania","2010","","","","Q5 (Richest)","84.8",""
"United Republic of Tanzania","2010","","None","","","62.6",""
"United Republic of Tanzania","2010","","Primary","","","78.4",""
"United Republic of Tanzania","2010","","Secondary or higher","","","87.7",""
"United Republic of Tanzania","2010","Female","","","","74.5",""
"United Republic of Tanzania","2010","Male","","","","75.8",""
"United Republic of Tanzania","2004","","","Urban","","81.5",""
"United Republic of Tanzania","2004","","","Rural","","69.0",""
"United Republic of Tanzania","2004","","","","Q1 (Poorest)","58.3",""
"United Republic of Tanzania","2004","","","","Q2","71.2",""
"United Republic of Tanzania","2004","","","","Q3","71.4",""
"United Republic of Tanzania","2004","","","","Q4","80.6",""
"United Republic of Tanzania","2004","","","","Q5 (Richest)","80.7",""
"United Republic of Tanzania","2004","","None","","","56.1",""
"United Republic of Tanzania","2004","","Primary","","","76.4",""
"United Republic of Tanzania","2004","","Secondary or higher","","","79.2",""
"United Republic of Tanzania","2004","Female","","","","72.4",""
"United Republic of Tanzania","2004","Male","","","","70.2",""
"Uzbekistan","2006","","","Urban","","75.4",""
"Uzbekistan","2006","","","Rural","","88.7",""
"Uzbekistan","2006","","","","Q1 (Poorest)","88.3",""
"Uzbekistan","2006","","","","Q2","88.3",""
"Uzbekistan","2006","","","","Q3","91.1",""
"Uzbekistan","2006","","","","Q4","80.0",""
"Uzbekistan","2006","","","","Q5 (Richest)","74.6",""
"Uzbekistan","2006","","Secondary or higher","","","84.8",""
"Uzbekistan","2006","Female","","","","85.8",""
"Uzbekistan","2006","Male","","","","83.8",""
"Vanuatu","2007","","","Urban","","44.9",""
"Vanuatu","2007","","","Rural","","36.8",""
"Vanuatu","2007","","","","Q1 (Poorest)","22.5",""
"Vanuatu","2007","","","","Q2","45.6",""
"Vanuatu","2007","","","","Q3","37.7",""
"Vanuatu","2007","","","","Q4","42.4",""
"Vanuatu","2007","","","","Q5 (Richest)","45.3",""
"Vanuatu","2007","","None","","","26.8","1"
"Vanuatu","2007","","Primary","","","37.9",""
"Vanuatu","2007","","Secondary or higher","","","42.4",""
"Vanuatu","2007","Female","","","","39.4",""
"Vanuatu","2007","Male","","","","37.2",""
"Viet Nam","2006","","","Urban","","82.6",""
"Viet Nam","2006","","","Rural","","61.4",""
"Viet Nam","2006","","","","Q1 (Poorest)","40.6",""
"Viet Nam","2006","","","","Q2","66.9",""
"Viet Nam","2006","","","","Q3","68.1",""
"Viet Nam","2006","","","","Q4","67.7",""
"Viet Nam","2006","","","","Q5 (Richest)","86.9",""
"Viet Nam","2006","","None","","","32.2",""
"Viet Nam","2006","","Primary","","","65.8",""
"Viet Nam","2006","","Secondary or higher","","","72.4",""
"Viet Nam","2006","Female","","","","68.2",""
"Viet Nam","2006","Male","","","","64.3",""
"Viet Nam","2002","","","Urban","","87.1",""
"Viet Nam","2002","","","Rural","","62.4",""
"Viet Nam","2002","","","","Q1 (Poorest)","44.3",""
"Viet Nam","2002","","","","Q2","61.0",""
"Viet Nam","2002","","","","Q3","72.3",""
"Viet Nam","2002","","","","Q4","76.3",""
"Viet Nam","2002","","","","Q5 (Richest)","92.3",""
"Viet Nam","2002","","None","","","39.5","1"
"Viet Nam","2002","","Primary","","","52.1",""
"Viet Nam","2002","","Secondary or higher","","","75.2",""
"Viet Nam","2002","Female","","","","67.6",""
"Viet Nam","2002","Male","","","","66.4",""
"Yemen","2006","","","Urban","","50.0",""
"Yemen","2006","","","Rural","","26.6",""
"Yemen","2006","","","","Q1 (Poorest)","15.4",""
"Yemen","2006","","","","Q2","22.6",""
"Yemen","2006","","","","Q3","29.1",""
"Yemen","2006","","","","Q4","41.5",""
"Yemen","2006","","","","Q5 (Richest)","64.1",""
"Yemen","2006","","None","","","25.8",""
"Yemen","2006","","Primary","","","41.7",""
"Yemen","2006","","Secondary or higher","","","55.6",""
"Yemen","2006","Female","","","","31.3",""
"Yemen","2006","Male","","","","35.4",""
"Zambia","2007","","","Urban","","72.2",""
"Zambia","2007","","","Rural","","67.0",""
"Zambia","2007","","","","Q1 (Poorest)","72.1",""
"Zambia","2007","","","","Q2","61.2",""
"Zambia","2007","","","","Q3","65.5",""
"Zambia","2007","","","","Q4","67.6",""
"Zambia","2007","","","","Q5 (Richest)","79.7",""
"Zambia","2007","","None","","","60.9",""
"Zambia","2007","","Primary","","","67.6",""
"Zambia","2007","","Secondary or higher","","","75.6",""
"Zambia","2007","Female","","","","67.6",""
"Zambia","2007","Male","","","","69.2",""
"Zambia","2001","","","Urban","","77.5",""
"Zambia","2001","","","Rural","","67.2",""
"Zambia","2001","","","","Q1 (Poorest)","63.9",""
"Zambia","2001","","","","Q2","65.7",""
"Zambia","2001","","","","Q3","66.2",""
"Zambia","2001","","","","Q4","79.7",""
"Zambia","2001","","","","Q5 (Richest)","80.0",""
"Zambia","2001","","None","","","58.8",""
"Zambia","2001","","Primary","","","70.6",""
"Zambia","2001","","Secondary or higher","","","76.5",""
"Zambia","2001","Female","","","","71.3",""
"Zambia","2001","Male","","","","69.1",""
"Zimbabwe","2010","","","Urban","","70.3",""
"Zimbabwe","2010","","","Rural","","64.1",""
"Zimbabwe","2010","","","","Q1 (Poorest)","57.1",""
"Zimbabwe","2010","","","","Q2","63.7",""
"Zimbabwe","2010","","","","Q3","63.2",""
"Zimbabwe","2010","","","","Q4","74.1",""
"Zimbabwe","2010","","","","Q5 (Richest)","73.4",""
"Zimbabwe","2010","","Primary","","","54.7",""
"Zimbabwe","2010","","Secondary or higher","","","70.6",""
"Zimbabwe","2010","Female","","","","67.2",""
"Zimbabwe","2010","Male","","","","64.6",""
"Zimbabwe","2009","","","Urban","","86.4",""
"Zimbabwe","2009","","","Rural","","78.1",""
"Zimbabwe","2009","","","","Q1 (Poorest)","76.1",""
"Zimbabwe","2009","","","","Q2","76.7",""
"Zimbabwe","2009","","","","Q3","80.3",""
"Zimbabwe","2009","","","","Q4","83.6",""
"Zimbabwe","2009","","","","Q5 (Richest)","88.0",""
"Zimbabwe","2009","","None","","","83.4","1"
"Zimbabwe","2009","","Primary","","","77.1",""
"Zimbabwe","2009","","Secondary or higher","","","81.7",""
"Zimbabwe","2009","Female","","","","81.3",""
"Zimbabwe","2009","Male","","","","79.5",""
"Zimbabwe","2005","","","Urban","","59.4",""
"Zimbabwe","2005","","","Rural","","51.0",""
"Zimbabwe","2005","","","","Q1 (Poorest)","43.7",""
"Zimbabwe","2005","","","","Q2","53.2",""
"Zimbabwe","2005","","","","Q3","52.0",""
"Zimbabwe","2005","","","","Q4","57.6",""
"Zimbabwe","2005","","","","Q5 (Richest)","64.9",""
"Zimbabwe","2005","","None","","","24.6","1"
"Zimbabwe","2005","","Primary","","","50.4",""
"Zimbabwe","2005","","Secondary or higher","","","57.2",""
"Zimbabwe","2005","Female","","","","55.1",""
"Zimbabwe","2005","Male","","","","52.1",""

"footnoteSeqID","Footnote"
"1","Attention. Low sample size- Estimate is based on 25-49 cases."
"2","Continuous DHS 2004-2008."
