"Country or Area","Year(s)","GENDER","EDUCATION LEVEL","RESIDENCE AREA","WEALTH QUINTILE","Value","Value Footnotes"
"Somalia","2006","","","","Q1 (Poorest)","43.1",""
"Somalia","2006","","","","Q2","42.6",""
"Somalia","2006","","","","Q3","36.6",""
"Somalia","2006","","","","Q4","24.5",""
"Somalia","2006","","","","Q5 (Richest)","14.2",""
"Somalia","2006","","None","","","36.3",""
"Somalia","2006","","Primary","","","18.2",""
"Somalia","2006","","Secondary or higher","","","14.9",""
"Somalia","2006","Female","","","","31.0",""
"Somalia","2006","Male","","","","34.0",""
"Suriname","2006","","","Urban","","7.1",""
"Suriname","2006","","","Rural","","8.0",""
"Suriname","2006","","","","Q1 (Poorest)","9.0",""
"Suriname","2006","","","","Q2","7.2",""
"Suriname","2006","","","","Q3","6.2",""
"Suriname","2006","","","","Q4","7.7",""
"Suriname","2006","","","","Q5 (Richest)","5.3",""
"Suriname","2006","","None","","","13.3",""
"Suriname","2006","","Primary","","","9.2",""
"Suriname","2006","","Secondary or higher","","","5.3",""
"Suriname","2006","Female","","","","6.9",""
"Suriname","2006","Male","","","","8.0",""
"Swaziland","2006","","","Urban","","3.8",""
"Swaziland","2006","","","Rural","","5.3",""
"Swaziland","2006","","","","Q1 (Poorest)","6.7",""
"Swaziland","2006","","","","Q2","4.8",""
"Swaziland","2006","","","","Q3","4.2",""
"Swaziland","2006","","","","Q4","5.7",""
"Swaziland","2006","","","","Q5 (Richest)","3.1",""
"Swaziland","2006","","None","","","7.1",""
"Swaziland","2006","","Primary","","","5.8",""
"Swaziland","2006","","Secondary or higher","","","4.1",""
"Swaziland","2006","Female","","","","4.3",""
"Swaziland","2006","Male","","","","5.6",""
"Syrian Arab Republic","2006","","","Urban","","10.1",""
"Syrian Arab Republic","2006","","","Rural","","9.9",""
"Syrian Arab Republic","2006","","","","Q1 (Poorest)","12.5",""
"Syrian Arab Republic","2006","","","","Q2","10.4",""
"Syrian Arab Republic","2006","","","","Q3","10.0",""
"Syrian Arab Republic","2006","","","","Q4","7.7",""
"Syrian Arab Republic","2006","","","","Q5 (Richest)","8.7",""
"Syrian Arab Republic","2006","","None","","","14.0",""
"Syrian Arab Republic","2006","","Primary","","","10.4",""
"Syrian Arab Republic","2006","","Secondary or higher","","","8.1",""
"Syrian Arab Republic","2006","Female","","","","8.3",""
"Syrian Arab Republic","2006","Male","","","","11.6",""
"Tajikistan","2005","","","Urban","","15.5",""
"Tajikistan","2005","","","Rural","","14.7",""
"Tajikistan","2005","","","","Q1 (Poorest)","20.3",""
"Tajikistan","2005","","","","Q2","15.6",""
"Tajikistan","2005","","","","Q3","15.1",""
"Tajikistan","2005","","","","Q4","12.4",""
"Tajikistan","2005","","","","Q5 (Richest)","10.4",""
"Tajikistan","2005","","None","","","22.7","1"
"Tajikistan","2005","","Primary","","","11.6",""
"Tajikistan","2005","","Secondary or higher","","","14.9",""
"Tajikistan","2005","Female","","","","13.3",""
"Tajikistan","2005","Male","","","","16.4",""
"Thailand","2005","","","Urban","","4.6",""
"Thailand","2005","","","Rural","","7.9",""
"Thailand","2005","","","","Q1 (Poorest)","10.6",""
"Thailand","2005","","","","Q2","7.1",""
"Thailand","2005","","","","Q3","7.8",""
"Thailand","2005","","","","Q4","4.8",""
"Thailand","2005","","","","Q5 (Richest)","3.3",""
"Thailand","2005","","None","","","8.6",""
"Thailand","2005","","Primary","","","8.1",""
"Thailand","2005","","Secondary or higher","","","5.4",""
"Thailand","2005","Female","","","","7.1",""
"Thailand","2005","Male","","","","6.8",""
"The former Yugoslav Republic of Macedonia","2005","","","Urban","","2.0",""
"The former Yugoslav Republic of Macedonia","2005","","","Rural","","1.6",""
"The former Yugoslav Republic of Macedonia","2005","","","","Q1 (Poorest)","3.0",""
"The former Yugoslav Republic of Macedonia","2005","","","","Q2","1.4",""
"The former Yugoslav Republic of Macedonia","2005","","","","Q3","1.9",""
"The former Yugoslav Republic of Macedonia","2005","","","","Q4","1.2",""
"The former Yugoslav Republic of Macedonia","2005","","","","Q5 (Richest)","0.5",""
"The former Yugoslav Republic of Macedonia","2005","","None","","","3.6",""
"The former Yugoslav Republic of Macedonia","2005","","Primary","","","2.2",""
"The former Yugoslav Republic of Macedonia","2005","","Secondary or higher","","","0.9",""
"The former Yugoslav Republic of Macedonia","2005","Female","","","","1.9",""
"The former Yugoslav Republic of Macedonia","2005","Male","","","","1.7",""
"Timor-Leste","2009","","","Urban","","35.1",""
"Timor-Leste","2009","","","Rural","","47.0",""
"Timor-Leste","2009","","","","Q1 (Poorest)","49.4",""
"Timor-Leste","2009","","","","Q2","48.1",""
"Timor-Leste","2009","","","","Q3","47.0",""
"Timor-Leste","2009","","","","Q4","40.7",""
"Timor-Leste","2009","","","","Q5 (Richest)","35.4",""
"Timor-Leste","2009","","None","","","48.9",""
"Timor-Leste","2009","","Primary","","","46.1",""
"Timor-Leste","2009","","Secondary or higher","","","38.6",""
"Timor-Leste","2009","Female","","","","43.5",""
"Timor-Leste","2009","Male","","","","44.8",""
"Togo","2006","","","Urban","","15.3",""
"Togo","2006","","","Rural","","28.4",""
"Togo","2006","","","","Q1 (Poorest)","31.7",""
"Togo","2006","","","","Q2","32.5",""
"Togo","2006","","","","Q3","24.3",""
"Togo","2006","","","","Q4","14.5",""
"Togo","2006","","","","Q5 (Richest)","14.0",""
"Togo","2006","","None","","","29.9",""
"Togo","2006","","Primary","","","19.3",""
"Togo","2006","","Secondary or higher","","","14.7",""
"Togo","2006","Female","","","","21.6",""
"Togo","2006","Male","","","","24.9",""
"Uganda","2006","","","Urban","","11.2",""
"Uganda","2006","","","Rural","","16.3",""
"Uganda","2006","","","","Q1 (Poorest)","20.1",""
"Uganda","2006","","","","Q2","15.7",""
"Uganda","2006","","","","Q3","16.2",""
"Uganda","2006","","","","Q4","16.7",""
"Uganda","2006","","","","Q5 (Richest)","9.0",""
"Uganda","2006","","None","","","20.4",""
"Uganda","2006","","Primary","","","15.7",""
"Uganda","2006","","Secondary or higher","","","9.0",""
"Uganda","2006","Female","","","","13.8",""
"Uganda","2006","Male","","","","17.7",""
"Uganda","2000","","","Urban","","9.2",""
"Uganda","2000","","","Rural","","19.0",""
"Uganda","2000","","","","Q1 (Poorest)","19.3",""
"Uganda","2000","","","","Q2","14.5",""
"Uganda","2000","","","","Q3","17.6",""
"Uganda","2000","","","","Q4","17.8",""
"Uganda","2000","","","","Q5 (Richest)","19.0",""
"Uganda","2000","","None","","","24.6",""
"Uganda","2000","","Primary","","","16.7",""
"Uganda","2000","","Secondary or higher","","","11.8",""
"Uganda","2000","Female","","","","16.3",""
"Uganda","2000","Male","","","","19.9",""
"United Republic of Tanzania","2010","","","Urban","","11.6",""
"United Republic of Tanzania","2010","","","Rural","","16.6",""
"United Republic of Tanzania","2010","","","","Q1 (Poorest)","21.6",""
"United Republic of Tanzania","2010","","","","Q2","17.8",""
"United Republic of Tanzania","2010","","","","Q3","14.2",""
"United Republic of Tanzania","2010","","","","Q4","12.1",""
"United Republic of Tanzania","2010","","","","Q5 (Richest)","9.7",""
"United Republic of Tanzania","2010","","None","","","18.6",""
"United Republic of Tanzania","2010","","Primary","","","15.3",""
"United Republic of Tanzania","2010","","Secondary or higher","","","7.3",""
"United Republic of Tanzania","2010","Female","","","","14.2",""
"United Republic of Tanzania","2010","Male","","","","17.1",""
"Uzbekistan","2006","","","Urban","","4.7",""
"Uzbekistan","2006","","","Rural","","4.3",""
"Uzbekistan","2006","","","","Q1 (Poorest)","5.2",""
"Uzbekistan","2006","","","","Q2","5.0",""
"Uzbekistan","2006","","","","Q3","4.3",""
"Uzbekistan","2006","","","","Q4","4.3",""
"Uzbekistan","2006","","","","Q5 (Richest)","3.2",""
"Uzbekistan","2006","","Secondary or higher","","","4.4",""
"Uzbekistan","2006","Female","","","","4.3",""
"Uzbekistan","2006","Male","","","","4.6",""
"Vanuatu","2007","","","Urban","","12.1",""
"Vanuatu","2007","","","Rural","","11.4",""
"Vanuatu","2007","","","","Q1 (Poorest)","14.0",""
"Vanuatu","2007","","","","Q2","16.3",""
"Vanuatu","2007","","","","Q3","7.0",""
"Vanuatu","2007","","","","Q4","8.2",""
"Vanuatu","2007","","","","Q5 (Richest)","10.8",""
"Vanuatu","2007","","None","","","17.5",""
"Vanuatu","2007","","Primary","","","11.7",""
"Vanuatu","2007","","Secondary or higher","","","9.6",""
"Vanuatu","2007","Female","","","","9.1",""
"Vanuatu","2007","Male","","","","13.8",""
"Zambia","2007","","","Urban","","12.5",""
"Zambia","2007","","","Rural","","15.0",""
"Zambia","2007","","","","Q1 (Poorest)","15.9",""
"Zambia","2007","","","","Q2","15.2",""
"Zambia","2007","","","","Q3","15.6",""
"Zambia","2007","","","","Q4","12.4",""
"Zambia","2007","","","","Q5 (Richest)","10.4",""
"Zambia","2007","","None","","","17.4",""
"Zambia","2007","","Primary","","","15.2",""
"Zambia","2007","","Secondary or higher","","","9.8",""
"Zambia","2007","Female","","","","12.0",""
"Zambia","2007","Male","","","","16.6",""
"Zambia","2001","","","Urban","","19.0",""
"Zambia","2001","","","Rural","","24.1",""
"Zambia","2001","","","","Q1 (Poorest)","27.1",""
"Zambia","2001","","","","Q2","23.2",""
"Zambia","2001","","","","Q3","23.7",""
"Zambia","2001","","","","Q4","21.0",""
"Zambia","2001","","","","Q5 (Richest)","14.9",""
"Zambia","2001","","None","","","28.4",""
"Zambia","2001","","Primary","","","22.9",""
"Zambia","2001","","Secondary or higher","","","17.8",""
"Zambia","2001","Female","","","","21.4",""
"Zambia","2001","Male","","","","23.6",""
"Zimbabwe","2010","","","Urban","","8.2",""
"Zimbabwe","2010","","","Rural","","9.8",""
"Zimbabwe","2010","","","","Q1 (Poorest)","11.8",""
"Zimbabwe","2010","","","","Q2","10.4",""
"Zimbabwe","2010","","","","Q3","8.0",""
"Zimbabwe","2010","","","","Q4","9.2",""
"Zimbabwe","2010","","","","Q5 (Richest)","6.0",""
"Zimbabwe","2010","","None","","","8.8",""
"Zimbabwe","2010","","Primary","","","11.3",""
"Zimbabwe","2010","","Secondary or higher","","","8.5",""
"Zimbabwe","2010","Female","","","","8.0",""
"Zimbabwe","2010","Male","","","","10.8",""
"Zimbabwe","2009","","","Urban","","8.9",""
"Zimbabwe","2009","","","Rural","","12.8",""
"Zimbabwe","2009","","","","Q1 (Poorest)","15.5",""
"Zimbabwe","2009","","","","Q2","11.7",""
"Zimbabwe","2009","","","","Q3","11.4",""
"Zimbabwe","2009","","","","Q4","11.6",""
"Zimbabwe","2009","","","","Q5 (Richest)","6.6",""
"Zimbabwe","2009","","None","","","17.1",""
"Zimbabwe","2009","","Primary","","","15.0",""
"Zimbabwe","2009","","Secondary or higher","","","9.4",""
"Zimbabwe","2009","Female","","","","10.4",""
"Zimbabwe","2009","Male","","","","13.0",""
"Zimbabwe","2005","","","Urban","","8.7",""
"Zimbabwe","2005","","","Rural","","13.7",""
"Zimbabwe","2005","","","","Q1 (Poorest)","14.3",""
"Zimbabwe","2005","","","","Q2","16.3",""
"Zimbabwe","2005","","","","Q3","10.4",""
"Zimbabwe","2005","","","","Q4","12.4",""
"Zimbabwe","2005","","","","Q5 (Richest)","5.5",""
"Zimbabwe","2005","","None","","","18.3",""
"Zimbabwe","2005","","Primary","","","13.5",""
"Zimbabwe","2005","","Secondary or higher","","","11.2",""
"Zimbabwe","2005","Female","","","","11.7",""
"Zimbabwe","2005","Male","","","","13.1",""

"footnoteSeqID","Footnote"
"1","Attention. Low sample size- Estimate is based on 25-49 cases."
"2","Continuous DHS 2004-2008."
